Time [s],Byte
5.602153964000000,0x5A
5.602194934000000,0x80
5.602195598000000,0x5A
5.602304648000000,0x80
5.602305312000000,0x5A
5.602310614000000,0x80
5.602311278000000,0x5A
5.602316580000000,0x80
5.602317246000000,0x5A
5.602322514000000,0x80
5.602323178000000,0x5A
5.602473978000000,0x80
5.602474642000000,0x5A
5.602479878000000,0x80
5.602480544000000,0x5A
5.602485812000000,0x80
5.602486476000000,0x5A
5.602491778000000,0x80
5.602492444000000,0x5A
5.602625276000000,0x80
5.602625940000000,0x5A
5.602631208000000,0x80
5.602631874000000,0x5A
5.602637142000000,0x80
5.602637808000000,0x5A
5.602643110000000,0x80
5.602643774000000,0x5A
5.602794490000000,0x80
5.602795154000000,0x5A
5.602800424000000,0x80
5.602801088000000,0x5A
5.602806390000000,0x80
5.602807056000000,0x5A
5.602812324000000,0x80
5.602812988000000,0x5A
5.602963822000000,0x80
5.602964486000000,0x5A
5.602969788000000,0x80
5.602970454000000,0x5A
5.602975788000000,0x80
5.602976454000000,0x5A
5.602981756000000,0x80
5.602982420000000,0x5A
5.603134020000000,0x80
5.603134684000000,0x5A
5.603139986000000,0x80
5.603140652000000,0x5A
5.603145988000000,0x80
5.603146652000000,0x5A
5.603151988000000,0x80
5.603152652000000,0x5A
5.603303336000000,0x80
5.603304000000000,0x5A
5.603309268000000,0x80
5.603309934000000,0x5A
5.603315268000000,0x80
5.603315934000000,0x5A
5.603321236000000,0x80
5.603321900000000,0x5A
5.603472666000000,0x80
5.603473332000000,0x5A
5.603478634000000,0x80
5.603479298000000,0x5A
5.603484534000000,0x80
5.603485198000000,0x5A
5.603625330000000,0x80
5.603625996000000,0x5A
5.603631298000000,0x80
5.603631962000000,0x5A
5.603637298000000,0x80
5.603637962000000,0x5A
5.603795712000000,0x80
5.603796376000000,0x5A
5.603801646000000,0x80
5.603802310000000,0x5A
5.603807578000000,0x80
5.603808244000000,0x5A
5.603813546000000,0x80
5.603814210000000,0x5A
5.603965044000000,0x80
5.603965708000000,0x5A
5.603971044000000,0x80
5.603971708000000,0x5A
5.603977010000000,0x80
5.603977676000000,0x5A
5.603982944000000,0x80
5.603983608000000,0x5A
5.604012712000000,0x80
5.604013376000000,0x5A
5.604135242000000,0x80
5.604135906000000,0x5A
5.604141242000000,0x80
5.604141906000000,0x5A
5.604147242000000,0x80
5.604147908000000,0x5A
5.604153210000000,0x80
5.604153874000000,0x5A
5.604159142000000,0x80
5.604159808000000,0x5A
5.604304558000000,0x80
5.604305222000000,0x5A
5.604310524000000,0x80
5.604311188000000,0x5A
5.604316490000000,0x80
5.604317156000000,0x5A
5.604322424000000,0x80
5.604323088000000,0x5A
5.604473888000000,0x80
5.604474554000000,0x5A
5.604479788000000,0x80
5.604480454000000,0x5A
5.604485722000000,0x80
5.604486386000000,0x5A
5.604491690000000,0x80
5.604492354000000,0x5A
5.604625286000000,0x80
5.604625950000000,0x5A
5.604631220000000,0x80
5.604631884000000,0x5A
5.604637220000000,0x80
5.604637884000000,0x5A
5.604794400000000,0x80
5.604795066000000,0x5A
5.604800334000000,0x80
5.604800998000000,0x5A
5.604806300000000,0x80
5.604806966000000,0x5A
5.604812234000000,0x80
5.604812900000000,0x5A
5.604818202000000,0x80
5.604818866000000,0x5A
5.604963732000000,0x80
5.604964396000000,0x5A
5.604969700000000,0x80
5.604970364000000,0x5A
5.604975700000000,0x80
5.604976364000000,0x5A
5.604981666000000,0x80
5.604982330000000,0x5A
5.605133930000000,0x80
5.605134596000000,0x5A
5.605139898000000,0x80
5.605140562000000,0x5A
5.605145898000000,0x80
5.605146562000000,0x5A
5.605151898000000,0x80
5.605152562000000,0x5A
5.605303246000000,0x80
5.605303910000000,0x5A
5.605309180000000,0x80
5.605309844000000,0x5A
5.605315180000000,0x80
5.605315844000000,0x5A
5.605321146000000,0x80
5.605321812000000,0x5A
5.605472578000000,0x80
5.605473242000000,0x5A
5.605478544000000,0x80
5.605479210000000,0x5A
5.605484544000000,0x80
5.605485210000000,0x5A
5.605490544000000,0x80
5.605491210000000,0x5A
5.605496512000000,0x80
5.605497176000000,0x5A
5.605625142000000,0x80
5.605625806000000,0x5A
5.605631142000000,0x80
5.605631806000000,0x5A
5.605637108000000,0x80
5.605637774000000,0x5A
5.605794356000000,0x80
5.605795022000000,0x5A
5.605800324000000,0x80
5.605800988000000,0x5A
5.605806324000000,0x80
5.605806988000000,0x5A
5.605812290000000,0x80
5.605812954000000,0x5A
5.605963688000000,0x80
5.605964354000000,0x5A
5.605969622000000,0x80
5.605970286000000,0x5A
5.605975590000000,0x80
5.605976254000000,0x5A
5.605981522000000,0x80
5.605982186000000,0x5A
5.605987488000000,0x80
5.605988154000000,0x5A
5.606133870000000,0x80
5.606134534000000,0x5A
5.606139804000000,0x80
5.606140468000000,0x5A
5.606145704000000,0x80
5.606146368000000,0x5A
5.606151604000000,0x80
5.606152268000000,0x5A
5.606175404000000,0x80
5.606176070000000,0x5A
5.606303202000000,0x80
5.606303866000000,0x5A
5.606309170000000,0x80
5.606309834000000,0x5A
5.606315070000000,0x80
5.606315734000000,0x5A
5.606321002000000,0x80
5.606321668000000,0x5A
5.606326970000000,0x80
5.606327634000000,0x5A
5.606472534000000,0x80
5.606473198000000,0x5A
5.606478468000000,0x80
5.606479132000000,0x5A
5.606484468000000,0x80
5.606485132000000,0x5A
5.606490434000000,0x80
5.606491100000000,0x5A
5.606496368000000,0x80
5.606497032000000,0x5A
5.606625082000000,0x80
5.606625746000000,0x5A
5.606631016000000,0x80
5.606631680000000,0x5A
5.606636948000000,0x80
5.606637614000000,0x5A
5.606794314000000,0x80
5.606794978000000,0x5A
5.606800248000000,0x80
5.606800912000000,0x5A
5.606806214000000,0x80
5.606806878000000,0x5A
5.606812148000000,0x80
5.606812812000000,0x5A
5.606963646000000,0x80
5.606964310000000,0x5A
5.606969612000000,0x80
5.606970278000000,0x5A
5.606975612000000,0x80
5.606976278000000,0x5A
5.607133828000000,0x80
5.607134492000000,0x5A
5.607139794000000,0x80
5.607140460000000,0x5A
5.607145694000000,0x80
5.607146360000000,0x5A
5.607151628000000,0x80
5.607152292000000,0x5A
5.607157594000000,0x80
5.607158260000000,0x5A
5.607303160000000,0x80
5.607303824000000,0x5A
5.607309094000000,0x80
5.607309758000000,0x5A
5.607315094000000,0x80
5.607315758000000,0x5A
5.607321060000000,0x80
5.607321726000000,0x5A
5.607326994000000,0x80
5.607327658000000,0x5A
5.607332960000000,0x80
5.607333626000000,0x5A
5.607472476000000,0x80
5.607473140000000,0x5A
5.607478442000000,0x80
5.607479108000000,0x5A
5.607484342000000,0x80
5.607485008000000,0x5A
5.607496242000000,0x80
5.607496908000000,0x5A
5.607625040000000,0x80
5.607625704000000,0x5A
5.607631040000000,0x80
5.607631706000000,0x5A
5.607637008000000,0x80
5.607637672000000,0x5A
5.607642940000000,0x80
5.607643606000000,0x5A
5.607648908000000,0x80
5.607649572000000,0x5A
5.607794272000000,0x80
5.607794938000000,0x5A
5.607800240000000,0x80
5.607800904000000,0x5A
5.607806240000000,0x80
5.607806904000000,0x5A
5.607812206000000,0x80
5.607812870000000,0x5A
5.607963588000000,0x80
5.607964252000000,0x5A
5.607969522000000,0x80
5.607970186000000,0x5A
5.607975488000000,0x80
5.607976154000000,0x5A
5.607987388000000,0x80
5.607988054000000,0x5A
5.608133788000000,0x80
5.608134452000000,0x5A
5.608139720000000,0x80
5.608140386000000,0x5A
5.608145720000000,0x80
5.608146386000000,0x5A
5.608303120000000,0x80
5.608303784000000,0x5A
5.608309086000000,0x80
5.608309750000000,0x5A
5.608315086000000,0x80
5.608315752000000,0x5A
5.608321086000000,0x80
5.608321752000000,0x5A
5.608332970000000,0x80
5.608333634000000,0x5A
5.608368670000000,0x80
5.608369336000000,0x5A
5.608472436000000,0x80
5.608473100000000,0x5A
5.608478368000000,0x80
5.608479034000000,0x5A
5.608484368000000,0x80
5.608485034000000,0x5A
5.608490336000000,0x80
5.608491000000000,0x5A
5.608496270000000,0x80
5.608496934000000,0x5A
5.608502236000000,0x80
5.608502900000000,0x5A
5.608625000000000,0x80
5.608625664000000,0x5A
5.608630932000000,0x80
5.608631598000000,0x5A
5.608636866000000,0x80
5.608637532000000,0x5A
5.608794216000000,0x80
5.608794880000000,0x5A
5.608800148000000,0x80
5.608800814000000,0x5A
5.608806116000000,0x80
5.608806780000000,0x5A
5.608963548000000,0x80
5.608964212000000,0x5A
5.608969514000000,0x80
5.608970180000000,0x5A
5.608975514000000,0x80
5.608976180000000,0x5A
5.608981482000000,0x80
5.608982146000000,0x5A
5.608987414000000,0x80
5.608988080000000,0x5A
5.609133746000000,0x80
5.609134412000000,0x5A
5.609139714000000,0x80
5.609140378000000,0x5A
5.609145714000000,0x80
5.609146378000000,0x5A
5.609151714000000,0x80
5.609152378000000,0x5A
5.609169580000000,0x80
5.609170246000000,0x5A
5.609303062000000,0x80
5.609303726000000,0x5A
5.609308996000000,0x80
5.609309660000000,0x5A
5.609314996000000,0x80
5.609315660000000,0x5A
5.609320962000000,0x80
5.609321628000000,0x5A
5.609332862000000,0x80
5.609333528000000,0x5A
5.609472394000000,0x80
5.609473060000000,0x5A
5.609478362000000,0x80
5.609479026000000,0x5A
5.609484362000000,0x80
5.609485026000000,0x5A
5.609490362000000,0x80
5.609491026000000,0x5A
5.609502262000000,0x80
5.609502926000000,0x5A
5.609624958000000,0x80
5.609625624000000,0x5A
5.609630958000000,0x80
5.609631624000000,0x5A
5.609636926000000,0x80
5.609637590000000,0x5A
5.609642860000000,0x80
5.609643524000000,0x5A
5.609654742000000,0x80
5.609655408000000,0x5A
5.609794174000000,0x80
5.609794840000000,0x5A
5.609800142000000,0x80
5.609800806000000,0x5A
5.609806142000000,0x80
5.609806806000000,0x5A
5.609812108000000,0x80
5.609812774000000,0x5A
5.609818042000000,0x80
5.609818706000000,0x5A
5.609963508000000,0x80
5.609964172000000,0x5A
5.609969440000000,0x80
5.609970106000000,0x5A
5.609975408000000,0x80
5.609976072000000,0x5A
5.609981340000000,0x80
5.609982006000000,0x5A
5.610133690000000,0x80
5.610134354000000,0x5A
5.610139622000000,0x80
5.610140288000000,0x5A
5.610145622000000,0x80
5.610146288000000,0x5A
5.610151590000000,0x80
5.610152254000000,0x5A
5.610303022000000,0x80
5.610303686000000,0x5A
5.610308988000000,0x80
5.610309652000000,0x5A
5.610314888000000,0x80
5.610315554000000,0x5A
5.610320822000000,0x80
5.610321486000000,0x5A
5.610472354000000,0x80
5.610473018000000,0x5A
5.610478288000000,0x80
5.610478952000000,0x5A
5.610484270000000,0x80
5.610484936000000,0x5A
5.610496170000000,0x80
5.610496836000000,0x5A
5.610624902000000,0x80
5.610625566000000,0x5A
5.610630836000000,0x80
5.610631500000000,0x5A
5.610636768000000,0x80
5.610637434000000,0x5A
5.610642736000000,0x80
5.610643400000000,0x5A
5.610794134000000,0x80
5.610794798000000,0x5A
5.610800068000000,0x80
5.610800732000000,0x5A
5.610806034000000,0x80
5.610806700000000,0x5A
5.610811968000000,0x80
5.610812632000000,0x5A
5.610817934000000,0x80
5.610818600000000,0x5A
5.610963450000000,0x80
5.610964114000000,0x5A
5.610969416000000,0x80
5.610970082000000,0x5A
5.610975316000000,0x80
5.610975982000000,0x5A
5.610981216000000,0x80
5.610981882000000,0x5A
5.610999050000000,0x80
5.610999716000000,0x5A
5.611133648000000,0x80
5.611134314000000,0x5A
5.611139616000000,0x80
5.611140280000000,0x5A
5.611145516000000,0x80
5.611146180000000,0x5A
5.611151450000000,0x80
5.611152114000000,0x5A
5.611302982000000,0x80
5.611303646000000,0x5A
5.611308914000000,0x80
5.611309580000000,0x5A
5.611314914000000,0x80
5.611315580000000,0x5A
5.611320882000000,0x80
5.611321546000000,0x5A
5.611472296000000,0x80
5.611472962000000,0x5A
5.611478264000000,0x80
5.611478928000000,0x5A
5.611484164000000,0x80
5.611484828000000,0x5A
5.611490096000000,0x80
5.611490762000000,0x5A
5.611496064000000,0x80
5.611496728000000,0x5A
5.611624862000000,0x80
5.611625526000000,0x5A
5.611630862000000,0x80
5.611631526000000,0x5A
5.611636828000000,0x80
5.611637492000000,0x5A
5.611794094000000,0x80
5.611794758000000,0x5A
5.611800060000000,0x80
5.611800724000000,0x5A
5.611806044000000,0x80
5.611806708000000,0x5A
5.611812010000000,0x80
5.611812676000000,0x5A
5.611817944000000,0x80
5.611818608000000,0x5A
5.611963410000000,0x80
5.611964074000000,0x5A
5.611969342000000,0x80
5.611970008000000,0x5A
5.611975310000000,0x80
5.611975974000000,0x5A
5.611981242000000,0x80
5.611981908000000,0x5A
5.611987210000000,0x80
5.611987874000000,0x5A
5.612133608000000,0x80
5.612134272000000,0x5A
5.612139542000000,0x80
5.612140206000000,0x5A
5.612145542000000,0x80
5.612146206000000,0x5A
5.612302924000000,0x80
5.612303588000000,0x5A
5.612308890000000,0x80
5.612309556000000,0x5A
5.612314790000000,0x80
5.612315456000000,0x5A
5.612320724000000,0x80
5.612321388000000,0x5A
5.612326692000000,0x80
5.612327356000000,0x5A
5.612472256000000,0x80
5.612472922000000,0x5A
5.612478190000000,0x80
5.612478854000000,0x5A
5.612484190000000,0x80
5.612484854000000,0x5A
5.612490156000000,0x80
5.612490822000000,0x5A
5.612624922000000,0x80
5.612625586000000,0x5A
5.612630854000000,0x80
5.612631520000000,0x5A
5.612642806000000,0x80
5.612643470000000,0x5A
5.612648738000000,0x80
5.612649404000000,0x5A
5.612654706000000,0x80
5.612655370000000,0x5A
5.612794038000000,0x80
5.612794702000000,0x5A
5.612799970000000,0x80
5.612800636000000,0x5A
5.612805938000000,0x80
5.612806602000000,0x5A
5.612817838000000,0x80
5.612818502000000,0x5A
5.612963370000000,0x80
5.612964034000000,0x5A
5.612969336000000,0x80
5.612970002000000,0x5A
5.612975336000000,0x80
5.612976002000000,0x5A
5.612981304000000,0x80
5.612981968000000,0x5A
5.613133552000000,0x80
5.613134218000000,0x5A
5.613139520000000,0x80
5.613140184000000,0x5A
5.613145420000000,0x80
5.613146084000000,0x5A
5.613151352000000,0x80
5.613152018000000,0x5A
5.613302886000000,0x80
5.613303550000000,0x5A
5.613308818000000,0x80
5.613309484000000,0x5A
5.613314818000000,0x80
5.613315484000000,0x5A
5.613472202000000,0x80
5.613472866000000,0x5A
5.613478168000000,0x80
5.613478834000000,0x5A
5.613484068000000,0x80
5.613484734000000,0x5A
5.613490002000000,0x80
5.613490666000000,0x5A
5.613624866000000,0x80
5.613625532000000,0x5A
5.613630834000000,0x80
5.613631498000000,0x5A
5.613636734000000,0x80
5.613637398000000,0x5A
5.613642668000000,0x80
5.613643332000000,0x5A
5.613794000000000,0x80
5.613794664000000,0x5A
5.613799966000000,0x80
5.613800632000000,0x5A
5.613805966000000,0x80
5.613806632000000,0x5A
5.613811934000000,0x80
5.613812598000000,0x5A
5.613963316000000,0x80
5.613963980000000,0x5A
5.613969250000000,0x80
5.613969914000000,0x5A
5.613975216000000,0x80
5.613975882000000,0x5A
5.613981150000000,0x80
5.613981814000000,0x5A
5.614133516000000,0x80
5.614134180000000,0x5A
5.614139450000000,0x80
5.614140114000000,0x5A
5.614145450000000,0x80
5.614146114000000,0x5A
5.614151416000000,0x80
5.614152080000000,0x5A
5.614302832000000,0x80
5.614303496000000,0x5A
5.614308798000000,0x80
5.614309464000000,0x5A
5.614314698000000,0x80
5.614315364000000,0x5A
5.614320632000000,0x80
5.614321298000000,0x5A
5.614472166000000,0x80
5.614472830000000,0x5A
5.614478098000000,0x80
5.614478764000000,0x5A
5.614484098000000,0x80
5.614484764000000,0x5A
5.614624830000000,0x80
5.614625494000000,0x5A
5.614630764000000,0x80
5.614631428000000,0x5A
5.614636746000000,0x80
5.614637412000000,0x5A
5.614642714000000,0x80
5.614643378000000,0x5A
5.614648646000000,0x80
5.614649312000000,0x5A
5.614793946000000,0x80
5.614794610000000,0x5A
5.614799880000000,0x80
5.614800544000000,0x5A
5.614805846000000,0x80
5.614806510000000,0x5A
5.614963278000000,0x80
5.614963944000000,0x5A
5.614969246000000,0x80
5.614969910000000,0x5A
5.614975246000000,0x80
5.614975910000000,0x5A
5.614981212000000,0x80
5.614981878000000,0x5A
5.614987146000000,0x80
5.614987810000000,0x5A
5.615133462000000,0x80
5.615134126000000,0x5A
5.615139428000000,0x80
5.615140094000000,0x5A
5.615145330000000,0x80
5.615145994000000,0x5A
5.615151262000000,0x80
5.615151928000000,0x5A
5.615204830000000,0x80
5.615205494000000,0x5A
5.615302794000000,0x80
5.615303460000000,0x5A
5.615308728000000,0x80
5.615309392000000,0x5A
5.615314728000000,0x80
5.615315394000000,0x5A
5.615320696000000,0x80
5.615321360000000,0x5A
5.615472112000000,0x80
5.615472776000000,0x5A
5.615478078000000,0x80
5.615478742000000,0x5A
5.615483978000000,0x80
5.615484644000000,0x5A
5.615489912000000,0x80
5.615490576000000,0x5A
5.615624676000000,0x80
5.615625342000000,0x5A
5.615630676000000,0x80
5.615631342000000,0x5A
5.615636644000000,0x80
5.615637308000000,0x5A
5.615793910000000,0x80
5.615794574000000,0x5A
5.615799876000000,0x80
5.615800542000000,0x5A
5.615805860000000,0x80
5.615806524000000,0x5A
5.615811826000000,0x80
5.615812492000000,0x5A
5.615823726000000,0x80
5.615824392000000,0x5A
5.615963226000000,0x80
5.615963890000000,0x5A
5.615969160000000,0x80
5.615969824000000,0x5A
5.615975126000000,0x80
5.615975790000000,0x5A
5.615981060000000,0x80
5.615981724000000,0x5A
5.616133426000000,0x80
5.616134090000000,0x5A
5.616139360000000,0x80
5.616140024000000,0x5A
5.616145360000000,0x80
5.616146024000000,0x5A
5.616151326000000,0x80
5.616151990000000,0x5A
5.616302742000000,0x80
5.616303406000000,0x5A
5.616308708000000,0x80
5.616309374000000,0x5A
5.616314608000000,0x80
5.616315274000000,0x5A
5.616320542000000,0x80
5.616321206000000,0x5A
5.616326508000000,0x80
5.616327174000000,0x5A
5.616374110000000,0x80
5.616374774000000,0x5A
5.616472074000000,0x80
5.616472740000000,0x5A
5.616478008000000,0x80
5.616478672000000,0x5A
5.616484008000000,0x80
5.616484674000000,0x5A
5.616489976000000,0x80
5.616490640000000,0x5A
5.616624624000000,0x80
5.616625288000000,0x5A
5.616630556000000,0x80
5.616631222000000,0x5A
5.616636490000000,0x80
5.616637156000000,0x5A
5.616642458000000,0x80
5.616643122000000,0x5A
5.616793856000000,0x80
5.616794522000000,0x5A
5.616799790000000,0x80
5.616800454000000,0x5A
5.616805756000000,0x80
5.616806422000000,0x5A
5.616811690000000,0x80
5.616812354000000,0x5A
5.616817658000000,0x80
5.616818322000000,0x5A
5.616963190000000,0x80
5.616963854000000,0x5A
5.616969140000000,0x80
5.616969804000000,0x5A
5.616975040000000,0x80
5.616975704000000,0x5A
5.616980940000000,0x80
5.616981606000000,0x5A
5.617028542000000,0x80
5.617029206000000,0x5A
5.617133374000000,0x80
5.617134038000000,0x5A
5.617139340000000,0x80
5.617140004000000,0x5A
5.617145240000000,0x80
5.617145904000000,0x5A
5.617151174000000,0x80
5.617151838000000,0x5A
5.617157140000000,0x80
5.617157806000000,0x5A
5.617302706000000,0x80
5.617303370000000,0x5A
5.617308640000000,0x80
5.617309304000000,0x5A
5.617314640000000,0x80
5.617315304000000,0x5A
5.617472024000000,0x80
5.617472688000000,0x5A
5.617477990000000,0x80
5.617478654000000,0x5A
5.617483890000000,0x80
5.617484554000000,0x5A
5.617489824000000,0x80
5.617490488000000,0x5A
5.617495790000000,0x80
5.617496456000000,0x5A
5.617624688000000,0x80
5.617625354000000,0x5A
5.617630656000000,0x80
5.617631320000000,0x5A
5.617636656000000,0x80
5.617637320000000,0x5A
5.617648622000000,0x80
5.617649288000000,0x5A
5.617666456000000,0x80
5.617667120000000,0x5A
5.617795072000000,0x80
5.617795736000000,0x5A
5.617801006000000,0x80
5.617801670000000,0x5A
5.617806938000000,0x80
5.617807604000000,0x5A
5.617812906000000,0x80
5.617813570000000,0x5A
5.617818840000000,0x80
5.617819504000000,0x5A
5.617964406000000,0x80
5.617965070000000,0x5A
5.617970406000000,0x80
5.617971070000000,0x5A
5.617976372000000,0x80
5.617977038000000,0x5A
5.617982306000000,0x80
5.617982970000000,0x5A
5.618134588000000,0x80
5.618135254000000,0x5A
5.618140488000000,0x80
5.618141154000000,0x5A
5.618146422000000,0x80
5.618147088000000,0x5A
5.618152390000000,0x80
5.618153054000000,0x5A
5.618303922000000,0x80
5.618304588000000,0x5A
5.618309890000000,0x80
5.618310554000000,0x5A
5.618315856000000,0x80
5.618316520000000,0x5A
5.618321790000000,0x80
5.618322454000000,0x5A
5.618327756000000,0x80
5.618328422000000,0x5A
5.618473240000000,0x80
5.618473904000000,0x5A
5.618479140000000,0x80
5.618479804000000,0x5A
5.618485072000000,0x80
5.618485738000000,0x5A
5.618491040000000,0x80
5.618491704000000,0x5A
5.618624538000000,0x80
5.618625202000000,0x5A
5.618630472000000,0x80
5.618631136000000,0x5A
5.618636406000000,0x80
5.618637070000000,0x5A
5.618642372000000,0x80
5.618643036000000,0x5A
5.618793772000000,0x80
5.618794436000000,0x5A
5.618799706000000,0x80
5.618800370000000,0x5A
5.618805672000000,0x80
5.618806336000000,0x5A
5.618811588000000,0x80
5.618812254000000,0x5A
5.618963088000000,0x80
5.618963754000000,0x5A
5.618969056000000,0x80
5.618969720000000,0x5A
5.618975056000000,0x80
5.618975720000000,0x5A
5.618981022000000,0x80
5.618981688000000,0x5A
5.619133290000000,0x80
5.619133954000000,0x5A
5.619139256000000,0x80
5.619139920000000,0x5A
5.619145256000000,0x80
5.619145922000000,0x5A
5.619151240000000,0x80
5.619151904000000,0x5A
5.619302606000000,0x80
5.619303270000000,0x5A
5.619308540000000,0x80
5.619309204000000,0x5A
5.619314540000000,0x80
5.619315204000000,0x5A
5.619320506000000,0x80
5.619321172000000,0x5A
5.619471940000000,0x80
5.619472604000000,0x5A
5.619477906000000,0x80
5.619478572000000,0x5A
5.619483906000000,0x80
5.619484572000000,0x5A
5.619489908000000,0x80
5.619490572000000,0x5A
5.619507758000000,0x80
5.619508422000000,0x5A
5.619624590000000,0x80
5.619625254000000,0x5A
5.619630556000000,0x80
5.619631220000000,0x5A
5.619642390000000,0x80
5.619643054000000,0x5A
5.619793722000000,0x80
5.619794388000000,0x5A
5.619799690000000,0x80
5.619800354000000,0x5A
5.619805690000000,0x80
5.619806354000000,0x5A
5.619811656000000,0x80
5.619812322000000,0x5A
5.619963040000000,0x80
5.619963704000000,0x5A
5.619968974000000,0x80
5.619969638000000,0x5A
5.619974940000000,0x80
5.619975606000000,0x5A
5.620133240000000,0x80
5.620133904000000,0x5A
5.620139174000000,0x80
5.620139838000000,0x5A
5.620145174000000,0x80
5.620145838000000,0x5A
5.620151140000000,0x80
5.620151806000000,0x5A
5.620302556000000,0x80
5.620303222000000,0x5A
5.620308524000000,0x80
5.620309188000000,0x5A
5.620314424000000,0x80
5.620315088000000,0x5A
5.620320358000000,0x80
5.620321022000000,0x5A
5.620471890000000,0x80
5.620472554000000,0x5A
5.620477824000000,0x80
5.620478488000000,0x5A
5.620483824000000,0x80
5.620484488000000,0x5A
5.620489790000000,0x80
5.620490456000000,0x5A
5.620495724000000,0x80
5.620496388000000,0x5A
5.620624540000000,0x80
5.620625204000000,0x5A
5.620630472000000,0x80
5.620631138000000,0x5A
5.620636374000000,0x80
5.620637038000000,0x5A
5.620642274000000,0x80
5.620642938000000,0x5A
5.620793674000000,0x80
5.620794338000000,0x5A
5.620799606000000,0x80
5.620800272000000,0x5A
5.620805574000000,0x80
5.620806238000000,0x5A
5.620811506000000,0x80
5.620812172000000,0x5A
5.620962990000000,0x80
5.620963654000000,0x5A
5.620968958000000,0x80
5.620969622000000,0x5A
5.620974858000000,0x80
5.620975522000000,0x5A
5.620980758000000,0x80
5.620981422000000,0x5A
5.621133190000000,0x80
5.621133856000000,0x5A
5.621139158000000,0x80
5.621139822000000,0x5A
5.621145058000000,0x80
5.621145722000000,0x5A
5.621150992000000,0x80
5.621151656000000,0x5A
5.621302508000000,0x80
5.621303172000000,0x5A
5.621308442000000,0x80
5.621309106000000,0x5A
5.621314342000000,0x80
5.621315006000000,0x5A
5.621320242000000,0x80
5.621320906000000,0x5A
5.621470576000000,0x80
5.621471240000000,0x5A
5.621476576000000,0x80
5.621477240000000,0x5A
5.621482542000000,0x80
5.621483208000000,0x5A
5.621488476000000,0x80
5.621489140000000,0x5A
5.621624408000000,0x80
5.621625072000000,0x5A
5.621630408000000,0x80
5.621631072000000,0x5A
5.621636376000000,0x80
5.621637040000000,0x5A
5.621660160000000,0x80
5.621660824000000,0x5A
5.621793626000000,0x80
5.621794290000000,0x5A
5.621799592000000,0x80
5.621800258000000,0x5A
5.621805592000000,0x80
5.621806258000000,0x5A
5.621811560000000,0x80
5.621812224000000,0x5A
5.621962960000000,0x80
5.621963624000000,0x5A
5.621968892000000,0x80
5.621969558000000,0x5A
5.621974860000000,0x80
5.621975524000000,0x5A
5.622022444000000,0x80
5.622023110000000,0x5A
5.622133144000000,0x80
5.622133808000000,0x5A
5.622139076000000,0x80
5.622139742000000,0x5A
5.622145078000000,0x80
5.622145742000000,0x5A
5.622151044000000,0x80
5.622151708000000,0x5A
5.622156978000000,0x80
5.622157642000000,0x5A
5.622302478000000,0x80
5.622303142000000,0x5A
5.622308444000000,0x80
5.622309108000000,0x5A
5.622314444000000,0x80
5.622315108000000,0x5A
5.622320428000000,0x80
5.622321092000000,0x5A
5.622326394000000,0x80
5.622327060000000,0x5A
5.622471794000000,0x80
5.622472458000000,0x5A
5.622477728000000,0x80
5.622478392000000,0x5A
5.622483728000000,0x80
5.622484392000000,0x5A
5.622489696000000,0x80
5.622490360000000,0x5A
5.622495628000000,0x80
5.622496294000000,0x5A
5.622624360000000,0x80
5.622625026000000,0x5A
5.622630294000000,0x80
5.622630958000000,0x5A
5.622636228000000,0x80
5.622636892000000,0x5A
5.622793578000000,0x80
5.622794242000000,0x5A
5.622799510000000,0x80
5.622800176000000,0x5A
5.622805478000000,0x80
5.622806142000000,0x5A
5.622811412000000,0x80
5.622812076000000,0x5A
5.622962912000000,0x80
5.622963576000000,0x5A
5.622968878000000,0x80
5.622969544000000,0x5A
5.622974878000000,0x80
5.622975544000000,0x5A
5.622980846000000,0x80
5.622981510000000,0x5A
5.623133096000000,0x80
5.623133760000000,0x5A
5.623139062000000,0x80
5.623139726000000,0x5A
5.623144962000000,0x80
5.623145628000000,0x5A
5.623150896000000,0x80
5.623151560000000,0x5A
5.623302430000000,0x80
5.623303094000000,0x5A
5.623308362000000,0x80
5.623309028000000,0x5A
5.623314362000000,0x80
5.623315028000000,0x5A
5.623320330000000,0x80
5.623320994000000,0x5A
5.623326264000000,0x80
5.623326928000000,0x5A
5.623471746000000,0x80
5.623472410000000,0x5A
5.623477714000000,0x80
5.623478378000000,0x5A
5.623483614000000,0x80
5.623484278000000,0x5A
5.623489546000000,0x80
5.623490212000000,0x5A
5.623495514000000,0x80
5.623496178000000,0x5A
5.623624312000000,0x80
5.623624976000000,0x5A
5.623630312000000,0x80
5.623630978000000,0x5A
5.623636280000000,0x80
5.623636944000000,0x5A
5.623793530000000,0x80
5.623794194000000,0x5A
5.623799496000000,0x80
5.623800162000000,0x5A
5.623805496000000,0x80
5.623806162000000,0x5A
5.623811464000000,0x80
5.623812128000000,0x5A
5.623962864000000,0x80
5.623963528000000,0x5A
5.623968798000000,0x80
5.623969462000000,0x5A
5.623974764000000,0x80
5.623975428000000,0x5A
5.623980698000000,0x80
5.623981362000000,0x5A
5.624133048000000,0x80
5.624133712000000,0x5A
5.624138982000000,0x80
5.624139646000000,0x5A
5.624144982000000,0x80
5.624145646000000,0x5A
5.624150948000000,0x80
5.624151612000000,0x5A
5.624302382000000,0x80
5.624303046000000,0x5A
